id,amenity,transit
881f9c8d53fffff,137,137
881f9c8c2dfffff,135,135
881f9c8d5bfffff,130,130
881f9c8c21fffff,133,133
881f9c8c23fffff,154,154
881f9c8c35fffff,154,154
881f9c8c37fffff,160,160
881f9c8c31fffff,129,129
881f9c8dd9fffff,144,144
881f9c8c33fffff,150,150
881f9c8ce5fffff,160,160
881f9c8ce7fffff,163,163
881f9c8f37fffff,155,155
881f9c8f35fffff,151,151
881f9c8f33fffff,134,134
881f9c8c65fffff,139,139
881f9c8c67fffff,136,136
881f9c8c29fffff,145,145
881f9c8c2bfffff,125,125
881f9c8c05fffff,174,174
881f9c8c39fffff,124,124
881f9c8c3dfffff,124,124
881f9c8c07fffff,155,155
881f9c8c3bfffff,136,136
881f9c8cedfffff,194,194
881f9c8ce1fffff,192,192
881f9c8c6dfffff,123,123
881f9c8c61fffff,178,178
881f9c8c69fffff,149,149
881f9c8c63fffff,182,182
881f9c8c6bfffff,166,166
881f9c8c0dfffff,185,185
881f9c8c01fffff,170,170
881f9c8c03fffff,141,141
881f9c8c15fffff,156,156
881f9c8c17fffff,127,127
881f9c8c11fffff,155,155
881f9c8c13fffff,151,151
881f9c8ce9fffff,133,133
881f9c8c45fffff,159,159
881f9c8c47fffff,159,159
881f9c8c09fffff,189,189
881f9c8c0bfffff,128,128
881f9c8c55fffff,148,148
881f9c8c1dfffff,105,105
881f9c8c57fffff,130,130
881f9c8c19fffff,117,117
881f9c8c1bfffff,173,173
881f9c8f1bfffff,130,130
881f9c8f13fffff,176,176
881f9c8c4dfffff,170,170
881f9c8c41fffff,147,147
881f9c8c49fffff,111,111
881f9c8c43fffff,178,178
881f9c8c4bfffff,159,159
881f9c8c5dfffff,149,149
881f9c8c51fffff,138,138
881f9c8c53fffff,131,131
881f9c8ea5fffff,185,185
881f9c8e27fffff,146,146
881f9c8e23fffff,100,100
881f9c8e35fffff,171,171
881f9c8e37fffff,137,137
881f9c8c59fffff,130,130
881f9c8ee5fffff,135,135
881f9c8c5bfffff,159,159
881f9c8eadfffff,144,144
881f9c8ee7fffff,147,147
881f9c8ea9fffff,160,160
881f9c8ea1fffff,175,175
881f9c8e3dfffff,142,142
881f9c8e31fffff,148,148
881f9c8e3bfffff,173,173
881f9c8eedfffff,130,130
881f9c8e33fffff,167,167
881f9c8ee1fffff,168,168
881f9c8e15fffff,154,154
881f9c8e39fffff,133,133
881f9c8e17fffff,164,164
881f9c8ee9fffff,153,153
881f9c8ec5fffff,192,192
881f9c8e11fffff,126,126
881f9c8e1bfffff,152,152
881f9c8e13fffff,194,194
881f9c8ecdfffff,173,171
881f9c8e19fffff,158,158
881f8e1719fffff,123,123
881f8e171bfffff,140,139
881f8e1625fffff,114,112
881f8e1627fffff,160,160
881f8e1759fffff,178,178
881f8e175bfffff,159,159
881f8e1751fffff,144,144
881f8e1753fffff,139,139
881f8e162dfffff,140,140
881f8e1621fffff,103,103
881f8e1623fffff,107,107
881f8e8db3fffff,172,172
881f8e8db7fffff,151,151
881f8e8db1fffff,147,147
881f8e1665fffff,193,193
881f8e1667fffff,139,139
881f8e1663fffff,189,189
881f8e1629fffff,164,164
881f8e162bfffff,104,104
881f8e1605fffff,128,128
881f8e1607fffff,104,104
881f8e163dfffff,127,127
881f8e1639fffff,145,145
881f8e8d87fffff,144,144
881f8e8dbdfffff,142,142
881f8e8db9fffff,147,147
881f8e8dbbfffff,163,163
881f8e166dfffff,167,167
881f8e8d97fffff,145,145
881f8e1661fffff,136,136
881f8e1669fffff,136,136
881f8e166bfffff,159,159
881f8e160dfffff,150,150
881f8e1601fffff,122,122
881f8e1603fffff,143,143
881f8e160bfffff,114,114
881f8e161dfffff,166,166
881f8e1615fffff,161,161
881f8e1611fffff,151,168
881f8e8d81fffff,116,116
881f8e8d83fffff,170,170
881f8e8d9dfffff,172,172
881f8e8d95fffff,193,193
881f8e8d91fffff,148,148
881f8e8d93fffff,134,134
881f8e1645fffff,146,146
881f8e1647fffff,164,164
881f8e1609fffff,167,167
881f8e1643fffff,157,157
881f8e1655fffff,122,122
881f8e1657fffff,149,149
881f8e8dd5fffff,159,159
881f8e8d8bfffff,154,154
881f8e8d89fffff,169,169
881f8e8dd7fffff,136,136
881f8e8d99fffff,151,151
881f8e8d9bfffff,138,138
881f8e164dfffff,132,132
881f8e8ca7fffff,146,146
881f8e1649fffff,174,174
881f8e1641fffff,140,140
881f8e164bfffff,165,165
881f8e165dfffff,117,117
881f8e8dcbfffff,115,115
881f8e8dc3fffff,160,160
881f8e8dddfffff,183,183
881f8e8dd1fffff,102,102
881f8e8dd3fffff,126,126
881f8e8ddbfffff,143,143
881f8e8cadfffff,153,153
881f8e8ca5fffff,129,129
881f8e8ca1fffff,132,132
881f8e8ca3fffff,174,174
881f8e8cb5fffff,154,154
881f8e8cb7fffff,161,161
881f8e8c21fffff,132,132
881f8e8c23fffff,128,128
881f8e8c27fffff,153,153
881f8e8dc9fffff,129,129
881f8e8c35fffff,110,110
881f8e8c37fffff,124,124
881f8e8c33fffff,156,156
881f8e8dd9fffff,189,189
881f8e8ce5fffff,171,171
881f8e8ce7fffff,144,144
881f8e8ca9fffff,152,152
881f8e8cabfffff,126,126
881f8e8cbdfffff,194,194
881f8e8d5bfffff,177,177
881f8e8c65fffff,145,145
881f8e8c67fffff,179,179
881f8e8c2dfffff,156,156
881f8e8c29fffff,127,127
881f8e8c2bfffff,121,121
881f8e8c07fffff,151,151
881f8e8c3dfffff,119,119
881f8e8c31fffff,151,151
881f8e8c39fffff,124,124
881f8e8c3bfffff,141,141
881f8e8cedfffff,173,173
881f8e8ce1fffff,138,138
881f8e8ce3fffff,117,117
881f8e8cebfffff,155,155
881f8e8c85fffff,119,119
881f8e8f3bfffff,154,126
881f8e8f33fffff,124,124
881f8e8c6dfffff,147,147
881f8e8c61fffff,168,168
881f8e8c63fffff,156,156
881f8e8c6bfffff,135,135
881f8e8c05fffff,114,114
881f8e8c0dfffff,113,113
881f8e8c01fffff,155,155
881f8e8c03fffff,145,145
881f8e8c15fffff,148,148
881f8e8c17fffff,164,164
881f8e8ce9fffff,192,192
881f8e8c13fffff,172,172
881f8e8f03fffff,149,149
881f8e8f15fffff,164,137
881f8e8f39fffff,126,126
881f8e8f17fffff,195,186
881f8e8c69fffff,108,108
881f8e8f13fffff,158,158
881f8e8c45fffff,113,113
881f8e8c47fffff,113,113
881f8e8c09fffff,122,122
881f8e8c0bfffff,172,172
881f8e8c1dfffff,159,159
881f8e8c57fffff,164,164
881f8e8c11fffff,175,175
881f8e8c19fffff,173,173
881f8e8c1bfffff,177,177
881f8e8f47fffff,111,112
881f8e8f0dfffff,97,97
881f8e8f09fffff,159,159
881f8e8f01fffff,165,165
881f8e8f0bfffff,178,178
881f8e8f1dfffff,135,135
881f8e8f57fffff,128,128
881f8e8f11fffff,137,137
881f8e8f19fffff,141,141
881f8e8f1bfffff,149,149
881f8e8c4dfffff,135,135
881f8e8c41fffff,101,101
881f8e8c43fffff,147,147
881f8e8c4bfffff,104,104
881f8e8c5dfffff,93,93
881f8e8c55fffff,103,103
881f8e8c51fffff,173,173
881f8e8a99fffff,160,148
881f8e8a9bfffff,172,172
881f8e8f4dfffff,177,177
881f8e8f45fffff,156,156
881f8e8a93fffff,141,141
881f8e8f41fffff,149,152
881f8e8f43fffff,139,142
881f8e8f5dfffff,143,143
881f8e8f55fffff,176,176
881f8e8f51fffff,135,135
881f8e8f53fffff,149,149
881f8e8e25fffff,132,132
881f8e8e27fffff,108,108
881f8e8c49fffff,118,118
881f8e8addfffff,146,146
881f8e8ad5fffff,138,138
881f8e8ad1fffff,160,148
881f8e8ad7fffff,177,153
881f8e8ad3fffff,165,129
881f8e81a5fffff,167,167
881f8e81a7fffff,155,155
881f8e81a3fffff,144,144
881f8e8f49fffff,111,111
881f8e81b5fffff,163,163
881f8e8f4bfffff,176,176
881f8e81b7fffff,139,139
881f8e8f59fffff,135,135
881f8e8f5bfffff,120,120
881f8e8e2dfffff,174,174
881f8e8e21fffff,164,164
881f8e8135fffff,171,171
881f8e8acbfffff,147,147
881f8e8137fffff,165,165
881f8e8ad9fffff,132,132
881f8e8adbfffff,148,148
881f8e81adfffff,146,146
881f8e81a1fffff,193,193
881f8e81a9fffff,193,193
881f8e81abfffff,173,173
881f8e81bdfffff,155,155
881f8e81b1fffff,164,164
881f8e81b3fffff,162,162
881f9c8525fffff,154,154
881f9c8527fffff,129,129
881f9c8ec9fffff,192,192
881f9c8ed9fffff,153,153
881f9c8521fffff,141,141
881f9c8523fffff,120,120
881f9c852bfffff,122,122
881f9c8535fffff,135,135
881f9c853dfffff,112,112
881f9c8531fffff,157,157
881f9c8533fffff,167,167
881f9c8537fffff,141,141
881f9c85e5fffff,176,176
881f9c8563fffff,168,168
881f9c8529fffff,143,143
881f9c8505fffff,144,144
881f9c8507fffff,130,130
881f9c8539fffff,117,117
881f9c8515fffff,159,159
881f9c853bfffff,133,133
881f9c8517fffff,121,121
881f9c85edfffff,133,133
881f9c85e9fffff,152,152
881f9c85e1fffff,167,167
881f9c85ebfffff,148,148
881f9c856bfffff,169,169
881f9c850dfffff,193,193
881f9c8501fffff,148,148
881f9c8509fffff,175,175
881f9c8503fffff,170,170
881f9c850bfffff,184,184
881f9c851dfffff,171,171
881f9c8511fffff,139,139
881f9c8513fffff,133,133
881f9c85c5fffff,145,145
881f9c85c7fffff,122,122
881f9c85c1fffff,127,127
881f9c85c3fffff,161,155
881f9c8547fffff,178,178
881f9c8541fffff,158,158
881f9c8543fffff,131,131
881f9c8555fffff,176,176
881f9c8557fffff,177,177
881f9c851bfffff,135,135
881f9c8427fffff,158,158
881f9c85cdfffff,174,174
881f9c854bfffff,128,128
881f9c855dfffff,129,129
881f9c8551fffff,117,117
881f9c8559fffff,141,141
881f9c855bfffff,116,116
881f9c873dfffff,118,118
881f9c8735fffff,144,144
881f9c8737fffff,189,189
881f9c8731fffff,192,188
881f9c8733fffff,174,166
881f9c8465fffff,140,140
881f9c8705fffff,140,140
881f9c8707fffff,125,125
881f9c8739fffff,168,168
881f9c873bfffff,176,159
881f9c846dfffff,180,180
881f9c8461fffff,138,138
881f9c8469fffff,163,163
881f9c846bfffff,131,131
881f9c8463fffff,146,146
881f9c840dfffff,141,141
881f9c8701fffff,123,123
881f9c870dfffff,128,128
881f9c8703fffff,135,135
881f9c8715fffff,166,166
881f9c8717fffff,148,148
881f9c8711fffff,133,158
881f9c8713fffff,155,163
881f9c8445fffff,129,129
881f9c8447fffff,139,139
881f9c8409fffff,152,152
881f9c8455fffff,115,126
881f9c8709fffff,124,124
881f9c870bfffff,192,192
881f9c8755fffff,155,155
881f9c871dfffff,167,167
881f9c8757fffff,148,148
881f9c8719fffff,148,156
881f9c871bfffff,128,153
881f9c844dfffff,160,160
881f9c8441fffff,160,160
881f9c8449fffff,130,130
881f9c8443fffff,157,157
881f9c844bfffff,148,148
881f9c845dfffff,148,150
881f9c8451fffff,142,144
881f9c8457fffff,142,142
881f9c8453fffff,174,174
881f9c8743fffff,111,111
881f9c8741fffff,131,131
881f9c874bfffff,152,152
881f9c875dfffff,138,138
881f9c8751fffff,140,140
881f9c8753fffff,139,139
881f9c8625fffff,106,106
881f9c8627fffff,163,163
881f9c8621fffff,153,153
881f9c8623fffff,98,98
881f9c8635fffff,159,159
881f9c8637fffff,141,141
881f9c8459fffff,178,178
881f9c86e5fffff,155,155
881f9c845bfffff,186,186
881f9c86e7fffff,120,120
881f9c86adfffff,145,145
881f9c86a9fffff,149,149
881f9c95b7fffff,165,165
881f9c8759fffff,147,147
881f9c875bfffff,147,147
881f9c8665fffff,133,133
881f9c8667fffff,142,142
881f9c862dfffff,103,103
881f9c8629fffff,135,135
881f9c862bfffff,126,126
881f9c863dfffff,166,166
881f9c8639fffff,120,138
881f9c8631fffff,141,141
881f9c863bfffff,160,160
881f9c8633fffff,131,131
881f9c86edfffff,157,157
881f9c86e1fffff,110,110
881f9c86e3fffff,128,128
881f9c8685fffff,159,159
881f9c95b1fffff,166,166
881f9c866dfffff,120,120
881f9c95b3fffff,118,118
881f9c95bbfffff,132,132
881f9c8661fffff,143,143
881f9c8663fffff,170,170
881f9c8605fffff,132,132
881f9c8607fffff,152,188
881f9c8601fffff,179,179
881f9c8603fffff,134,152
881f9c8615fffff,145,145
881f9c8617fffff,165,165
881f9c86e9fffff,132,132
881f9c86c5fffff,148,148
881f9c86ebfffff,111,111
881f9c868dfffff,130,130
881f9c86c7fffff,141,141
881f9c8669fffff,130,130
881f9c866bfffff,131,131
881f9c8645fffff,129,129
881f9c8647fffff,139,139
881f9c860dfffff,149,149
881f9c8609fffff,187,187
881f9c860bfffff,135,135
881f9c861dfffff,148,148
881f9c8611fffff,191,191
881f9c8613fffff,152,152
881f9c861bfffff,168,168
881f9c86cdfffff,119,119
881f9c864dfffff,164,164
881f9c8641fffff,139,139
881f9c8643fffff,179,179
881f9c8655fffff,152,152
881f9c8657fffff,151,151
881f9c8651fffff,177,177
881f9c8653fffff,178,178
881f834925fffff,171,171
881f9c8619fffff,162,162
881f9c864bfffff,161,161
881f9c94b7fffff,157,157
881f9c865dfffff,189,189
881f9c8659fffff,167,179
881f9c865bfffff,178,178
881f83492dfffff,171,171
881f9c94b3fffff,123,147
881f834965fffff,137,137
881f834967fffff,158,158
881f834963fffff,137,137
881f834961fffff,155,155
881f834929fffff,164,164
881f83496dfffff,95,95
881f834969fffff,152,152
881f83496bfffff,148,148
881f9d08b5fffff,137,138
881f9d08a3fffff,152,152
881f9d08b7fffff,125,125
881f9d08b3fffff,134,134
881f9d7259fffff,131,138
881f9d08abfffff,140,140
881f9d08bdfffff,127,129
881f9d0887fffff,113,113
881f9d08b9fffff,119,120
881f9d08b1fffff,121,123
881f9d08bbfffff,138,138
881f9d0d6dfffff,134,134
881f9d08e1fffff,172,172
881f9d08e3fffff,168,168
881f9d088dfffff,163,163
881f9d0881fffff,118,118
881f9d0885fffff,142,142
881f9d0883fffff,136,136
881f9d0895fffff,116,116
881f9d0897fffff,160,160
881f9d0803fffff,160,160
881f9d0815fffff,107,107
881f9d0817fffff,125,125
881f9d08e9fffff,108,108
881f9d0813fffff,117,117
881f9d08ebfffff,144,144
881f9d08c5fffff,171,171
881f9d08c7fffff,171,171
881f9d0889fffff,136,136
881f9d088bfffff,149,149
881f9d089dfffff,125,125
881f9d08d7fffff,138,138
881f9d0899fffff,164,167
881f9d080bfffff,147,147
881f9d081dfffff,162,162
881f9d0811fffff,184,184
881f9d0819fffff,147,147
881f9d081bfffff,129,129
881f9d08cdfffff,162,162
881f9d08c1fffff,178,178
881f9d08c3fffff,134,134
881f9d08d5fffff,160,160
881f9d08ddfffff,138,138
881f9d08d1fffff,125,125
881f9d08d3fffff,157,157
881f9d0f25fffff,152,152
881f9d0843fffff,126,126
881f9d0855fffff,157,157
881f9d085dfffff,133,133
881f9d0857fffff,177,177
881f9d0851fffff,192,192
881f9d0853fffff,163,163
881f9d0aa5fffff,118,118
881f9d0aa7fffff,106,106
881f9d08c9fffff,139,139
881f9d0aa3fffff,132,132
881f9d08cbfffff,113,113
881f9d0ab5fffff,153,153
881f9d0ab7fffff,131,131
881f9d08d9fffff,140,140
881f9d08dbfffff,116,116
881f9d0f67fffff,123,123
881f9d0f2dfffff,131,131
881f9d0f29fffff,138,138
881f9d0f21fffff,130,130
881f9d0f2bfffff,122,122
881f9d0b53fffff,159,159
881f9d0a25fffff,135,135
881f9d0a27fffff,155,155
881f9d0849fffff,134,134
881f9d0a23fffff,179,179
881f9d084bfffff,113,113
881f9d0a35fffff,163,163
881f9d0a37fffff,148,148
881f9d0859fffff,168,168
881f9d085bfffff,187,187
881f9d0aadfffff,144,144
881f9d0aa1fffff,182,182
881f9d0aa9fffff,186,186
881f9d0aabfffff,154,154
881f9d0abdfffff,164,164
881f9d0ab1fffff,168,168
881f9d0ab3fffff,154,154
881f9d0f6dfffff,149,149
881f9d0f65fffff,118,118
881f9d0f61fffff,133,133
881f9d0f63fffff,139,139
881f9d0f05fffff,112,112
881f9d0f07fffff,183,183
881f9d0a2dfffff,125,125
881f9d0a2bfffff,149,149
881f9d0a21fffff,198,198
881f9d0a3dfffff,162,162
881f9d0a31fffff,196,196
881f9d0a33fffff,166,166
881f9d0ae5fffff,156,156
881f9d0aedfffff,165,165
881f9d0ae7fffff,160,160
881f9d0ae1fffff,169,169
881f9d0ae3fffff,169,169
881f9d0a85fffff,177,177
881f9d0a87fffff,174,174
881f9d0a83fffff,135,135
881f9d0ab9fffff,103,103
881f9d0abbfffff,159,159
881f9d0a95fffff,151,151
881f9d0a97fffff,155,155
881f9d0f69fffff,155,155
881f9d0f6bfffff,159,159
881f9d0f0dfffff,162,162
881f9d0f01fffff,117,117
881f9d0a07fffff,131,131
881f9d0a39fffff,191,191
881f9d0a03fffff,149,149
881f9d0a3bfffff,192,192
881f9d0a15fffff,156,156
881f9d0a17fffff,170,170
881f9d0ae9fffff,149,149
881f9d0aebfffff,180,180
881f9d0a8dfffff,145,145
881f9d0a81fffff,179,179
881f9d0a89fffff,160,160
881f9d0a8bfffff,147,147
881f9d0a9dfffff,146,146
881f9d0a91fffff,144,144
881f9d0a93fffff,170,170
881f9d0f4dfffff,164,164
881f9d0f45fffff,101,101
881f9d0a11fffff,137,137
881f9d0a13fffff,131,131
881f9d0acdfffff,176,176
881f9d0ac5fffff,163,163
881f9d0ac1fffff,145,145
881f9d0ac3fffff,165,165
881f9d0ac7fffff,165,165
881f9d0ad5fffff,126,126
881f9d0ad7fffff,157,157
881f9d0a99fffff,177,177
881f9d0ad3fffff,109,109
881f9d0a9bfffff,173,173
881f9d01a5fffff,149,149
881f9d0a19fffff,106,106
881f9d0a53fffff,116,116
881f9d0a1bfffff,164,164
881f9d0125fffff,147,147
881f9d0127fffff,170,170
881f9d0ac9fffff,160,160
881f9d0acbfffff,146,146
881f9d0addfffff,129,129
881f9d0ad9fffff,148,148
881f9d0ad1fffff,109,109
881f9d0121fffff,154,154
881f9d0123fffff,159,159
881f9d0135fffff,188,188
881f9d0137fffff,162,162
881f9d0131fffff,164,164
881f9c2ddbfffff,127,127
881f9c2cadfffff,145,145
881f9c2ca1fffff,176,176
881f9c2cb5fffff,118,118
881f9c2ca3fffff,133,133
881f9c2cb3fffff,120,120
881f9c2ce5fffff,128,128
881f9c2ce7fffff,146,146
881f9c2ca9fffff,171,171
881f9c2cabfffff,136,136
881f9c2c87fffff,154,154
881f9c2cbdfffff,145,145
881f9c2cb1fffff,100,100
881f9c2cb9fffff,120,120
881f9c2cbbfffff,141,141
881f9d5965fffff,134,134
881f9d596dfffff,145,145
881f9c2c3bfffff,135,135
881f9c2cedfffff,113,113
881f9c2ce1fffff,154,154
881f9c2ce3fffff,177,177
881f9c2c85fffff,120,120
881f9c2c8dfffff,136,136
881f9c2c81fffff,150,150
881f9c2c83fffff,160,160
881f9c2c95fffff,143,143
881f9c2c97fffff,152,152
881f9c2c93fffff,164,164
881f9d5969fffff,135,135
881f9d596bfffff,98,98
881f9d5945fffff,132,132
881f9c2c15fffff,176,176
881f9c2c03fffff,153,153
881f9c2c17fffff,114,114
881f9c2c13fffff,160,160
881f9c2ce9fffff,175,175
881f9c2cebfffff,117,117
881f9c2cc5fffff,139,139
881f9c2cc7fffff,117,117
881f9c2c89fffff,161,161
881f9c2c8bfffff,175,175
881f9c2c9dfffff,156,156
881f9c2cd7fffff,184,184
881f9c2c99fffff,169,169
881f9c2c91fffff,152,152
881f9c2c9bfffff,140,140
881f9d594dfffff,162,162
881f9d5941fffff,142,142
881f9c2c1dfffff,157,157
881f9c2c11fffff,177,177
881f9c2c19fffff,181,181
881f9c2c1bfffff,191,191
881f9c2ccdfffff,143,143
881f9c2cc1fffff,122,122
881f9c2cc3fffff,149,149
881f9c2cddfffff,174,174
881f9c2cd5fffff,133,133
881f9c2cd1fffff,171,171
881f9c2cd3fffff,177,177
881f9d5b25fffff,99,99
881f9d5b27fffff,168,168
881f9d5949fffff,95,95
881f9d5b23fffff,132,132
881f9d5b35fffff,124,124
881f9c2c57fffff,163,163
881f9c2ea5fffff,187,187
881f9c2c53fffff,180,180
881f9c2ea7fffff,167,167
881f9c2ea3fffff,139,139
881f9c2cc9fffff,101,101
881f9c2ccbfffff,165,165
881f9c2eb5fffff,156,156
881f9c2eb7fffff,160,160
881f9c2cd9fffff,175,175
881f9c2cdbfffff,172,172
881f9d5b2dfffff,132,132
881f9d5b67fffff,169,169
881f9d5b21fffff,163,163
881f9d5b29fffff,149,149
881f9d5b2bfffff,153,153
881f9d5b3dfffff,118,118
881f9d5b31fffff,145,145
881f9c2eadfffff,146,146
881f9c2ea1fffff,179,179
881f9c2ea9fffff,176,176
881f9c2eabfffff,151,151
881f9c2ebdfffff,140,140
881f9c2eb1fffff,123,123
881f9c2eb3fffff,97,97
881f9d5b65fffff,187,187
881f9d5b6dfffff,152,152
881f9d5b61fffff,172,172
881f9d5b63fffff,152,152
881f9d5b05fffff,129,129
881f9d5b07fffff,144,144
881f9d5b39fffff,145,145
881f9d5b03fffff,155,155
881f9c2e85fffff,131,131
881f9c2e87fffff,106,106
881f9c2eb9fffff,127,127
881f9c2e83fffff,151,151
881f9c2e95fffff,130,130
881f9c2ebbfffff,156,156
881f9c2e97fffff,143,143
881f9d5b69fffff,157,157
881f9d5b6bfffff,128,128
881f9d5b47fffff,103,103
881f9d5b0dfffff,139,139
881f9d5b01fffff,160,160
881f9d5b09fffff,131,131
881f9d5b0bfffff,142,142
881f9c2e81fffff,164,164
881f9c2e8bfffff,173,173
881f9c2e9dfffff,118,118
881f9c2e91fffff,135,135
881f9c2e93fffff,152,152
881f9d5b45fffff,162,162
881f9d5b4dfffff,181,181
881f9d5b41fffff,114,114
881f9d5b43fffff,113,119
881f9d5b55fffff,128,134
881f9d5b57fffff,136,136
881f9c2ed7fffff,152,152
881f9c2e99fffff,182,182
881f9c2ed3fffff,135,135
881f9c25a5fffff,150,150
881f9c2e9bfffff,122,122
881f9c25a7fffff,154,154
881f9d5b49fffff,131,131
881f9d5b4bfffff,109,115
881f9d5b5dfffff,160,190
881f9d5b59fffff,148,161
881f9d5b51fffff,175,175
881f9d5b5bfffff,151,151
881f9c2ed9fffff,140,140
881f9c2edbfffff,163,163
881f9c2ed1fffff,178,178
881f9c25adfffff,129,129
881f9c25a1fffff,152,152
881f9c25a3fffff,131,131
881f9c25bdfffff,141,141
881f9c25b5fffff,149,149
881f9c25b1fffff,182,182
881f9c25b3fffff,137,151
881f9c25b7fffff,172,172
881f9d5a65fffff,138,141
881f9c2533fffff,140,140
881f9c25e5fffff,168,168
881f9c25e7fffff,107,107
881f9c25a9fffff,146,146
881f9c25e3fffff,139,139
881f9c25abfffff,130,130
881f9c2585fffff,109,109
881f9c2587fffff,100,100
881f9c25b9fffff,161,161
881f9c25bbfffff,162,162
881f9d5a6dfffff,148,148
881f9d5a61fffff,115,115
881f9c25e1fffff,162,162
881f9c2581fffff,106,106
881f9c2583fffff,92,92
881f9c259dfffff,167,167
881f9c2595fffff,136,136
881f9c2591fffff,145,145
881f9c2597fffff,172,172
881f9c258bfffff,163,163
881f9c2599fffff,163,163
881f9c25d7fffff,159,159
881f8e5a31fffff,149,149
881f8e5a33fffff,127,127
881f8e5a39fffff,179,179
881f8e5a3bfffff,179,179
881f8e5aedfffff,143,143
881f8e5a17fffff,161,161
881f8e5aebfffff,143,142
881f8e5a8dfffff,145,145
881f8e5a91fffff,152,152
881f8e5a93fffff,145,145
881f8e4345fffff,181,181
881f8e4369fffff,161,161
881f8e436bfffff,134,134
881f8e4347fffff,130,130
881f8e4341fffff,182,182
881f8e4343fffff,144,144
881f8e5a01fffff,123,123
881f8e5a03fffff,127,127
881f8e5a0bfffff,105,105
881f8e5a15fffff,158,158
881f8e5a1dfffff,188,188
881f8e5a11fffff,123,123
881f8e5ae9fffff,143,143
881f8e5a13fffff,171,171
881f8e5ac5fffff,116,116
881f8e5ac1fffff,156,156
881f8e5ac7fffff,127,127
881f8e5ac3fffff,145,145
881f8e5a89fffff,113,113
881f8e5ad5fffff,157,157
881f8e5a8bfffff,167,167
881f8e5ad7fffff,139,139
881f8e5a9dfffff,127,127
881f8e5a99fffff,137,137
881f8e5a9bfffff,132,132
881f8e434dfffff,127,127
881f8e51a7fffff,101,101
881f8e4349fffff,139,139
881f8e5a47fffff,176,176
881f8e5a41fffff,160,160
881f8e5a45fffff,159,159
881f8e5a09fffff,155,155
881f8e5a43fffff,136,136
881f8e5a55fffff,124,124
881f8e5a57fffff,147,147
881f8e5a19fffff,119,119
881f8e5a1bfffff,166,166
881f8e5acdfffff,181,181
881f8e5127fffff,184,184
881f8e5ac9fffff,136,136
881f8e5acbfffff,174,174
881f8e5addfffff,149,149
881f8e5ad1fffff,147,147
881f8e5ad3fffff,152,152
881f8e5adbfffff,163,163
881f8e51adfffff,147,147
881f8e51a5fffff,137,137
881f8e51a1fffff,125,125
881f8e51a3fffff,106,106
881f8e5a4dfffff,131,131
881f8e5a49fffff,165,165
881f8e5a4bfffff,114,114
881f8e5a5dfffff,159,159
881f8e5a51fffff,140,140
881f8e5a53fffff,154,154
881f8e5a5bfffff,157,157
881f8e5125fffff,151,151
881f8e512dfffff,143,143
881f8e5121fffff,173,173
881f8e5123fffff,123,123
881f8e5135fffff,175,175
881f8e5131fffff,119,119
881f8e5137fffff,172,172
881f8e5ad9fffff,162,162
881f8e5133fffff,122,122
881f8e51e5fffff,139,139
881f8e51e7fffff,145,145
881f8e51a9fffff,150,150
881f8e51abfffff,161,161
881f8324b5fffff,155,155
881f8324b7fffff,166,166
881f8324b1fffff,157,157
881f8324b3fffff,148,148
881f8e5a59fffff,103,103
881f8e5165fffff,154,154
881f8e5167fffff,129,129
881f8e5129fffff,187,187
881f8e512bfffff,128,128
881f8e5107fffff,109,109
881f8e513dfffff,128,128
881f8e5139fffff,129,129
881f8e513bfffff,111,111
881f8e51edfffff,109,109
881f8e51e1fffff,114,114
881f8e51e3fffff,139,139
881f832487fffff,171,171
881f8324bdfffff,165,165
881f8324b9fffff,167,167
881f8324bbfffff,159,150
881f8e516dfffff,162,162
881f8e5161fffff,150,150
881f8e5163fffff,166,166
881f8e516bfffff,162,162
881f8e5105fffff,161,161
881f8e5101fffff,130,130
881f8e510dfffff,142,142
881f8e5103fffff,133,133
881f8e5115fffff,129,129
881f8e5117fffff,152,152
881f8e5111fffff,118,118
881f8e5113fffff,162,162
881f8e51e9fffff,187,187
881f8e51c5fffff,160,160
881f8e51ebfffff,145,145
881f832481fffff,187,187
881f83248dfffff,158,158
881f832483fffff,176,176
881f832495fffff,140,131
881f832497fffff,156,104
881f832491fffff,113,104
881f8e5169fffff,157,157
881f832493fffff,177,177
881f8e5145fffff,167,167
881f8e5147fffff,139,139
881f8e5109fffff,152,152
881f8e510bfffff,137,137
881f8e511dfffff,184,184
881f8e5157fffff,147,147
881f8e5119fffff,129,129
881f8e511bfffff,164,164
881f8e51cdfffff,106,106
881f8324ebfffff,127,127
881f8324c7fffff,152,152
881f832489fffff,155,155
881f83248bfffff,172,172
881f83249dfffff,131,131
881f8324d7fffff,136,136
881f832499fffff,128,128
881f83249bfffff,163,163
881f8e514dfffff,185,185
881f8e5141fffff,142,142
881f8e514bfffff,168,168
881f8e5143fffff,117,117
881f8e5155fffff,102,102
881f8e515dfffff,123,123
881f8e5151fffff,136,136
881f8e5153fffff,149,149
881f8e5025fffff,133,133
881f8e5027fffff,150,150
881f8324c3fffff,147,147
881f8324d5fffff,108,108
881f8324d3fffff,171,171
881f8e5325fffff,138,138
881f8e5327fffff,180,180
881f8e5321fffff,120,120
881f8e5149fffff,150,150
881f8e5323fffff,138,138
881f8e5335fffff,173,173
881f8e5337fffff,132,132
881f8e5159fffff,154,154
