id,amenity,transit
871f9dc14ffffff,155,155
871f9dd84ffffff,165,165
871f9dd85ffffff,134,134
871f9dc32ffffff,154,154
871f9ddaaffffff,147,147
871f9ddabffffff,156,156
871f9d8e5ffffff,150,150
871f9d852ffffff,125,125
871f9d8e1ffffff,153,153
871f9d853ffffff,133,133
871f9d856ffffff,148,148
871f9d850ffffff,150,150
871f9d851ffffff,140,140
871f9d85cffffff,146,146
871f9d85dffffff,152,152
871f9d809ffffff,144,144
871f9d854ffffff,139,139
871f9d855ffffff,139,139
871f9d842ffffff,127,127
871f9d80dffffff,140,140
871f9d808ffffff,151,151
871f9d872ffffff,162,162
871f9d843ffffff,133,133
871f9d873ffffff,127,127
871f9d846ffffff,132,132
871f9d840ffffff,144,144
871f9d84effffff,138,138
871f9d876ffffff,165,165
871f9d870ffffff,141,141
871f9d841ffffff,142,142
871f9d871ffffff,160,160
871f9d844ffffff,127,127
871f9d845ffffff,149,149
871f9d874ffffff,153,153
871f9d829ffffff,148,148
871f9d875ffffff,154,154
871f9d86affffff,133,133
871f9d862ffffff,142,142
871f9d863ffffff,131,131
871f9d86effffff,124,124
871f9d86bffffff,144,144
871f9d868ffffff,151,151
871f9d95affffff,138,138
871f9d95bffffff,138,138
871f9d866ffffff,141,141
871f9d861ffffff,163,163
871f9d86cffffff,147,147
871f9d86dffffff,137,136
871f9d958ffffff,131,139
871f8e795ffffff,131,131
871f8e7b3ffffff,163,163
871f8e786ffffff,135,135
871f8e782ffffff,151,151
871f8e783ffffff,132,132
871f8e78effffff,154,154
871f8e780ffffff,153,153
871f8e781ffffff,148,148
871f8e78cffffff,140,140
871f8e7b1ffffff,165,165
871f8e784ffffff,153,153
871f8e785ffffff,144,144
871f8e7aaffffff,141,141
871f8e7abffffff,150,150
871f8e7a2ffffff,146,146
871f8e7a3ffffff,139,139
871f8e7aeffffff,145,145
871f8e7a8ffffff,127,127
871f8e7a6ffffff,149,149
871f8e7a0ffffff,144,144
871f8e7a1ffffff,137,137
871f8e7acffffff,116,116
871f8e7adffffff,146,146
871f8e7a4ffffff,150,150
871f8e7a5ffffff,136,136
871f8e712ffffff,161,161
871f8e713ffffff,159,159
871f8e71effffff,137,137
871f8e71affffff,150,150
871f8e71bffffff,126,126
871f8e718ffffff,148,148
871f8e44bffffff,145,145
871f8e716ffffff,142,142
871f8e710ffffff,138,138
871f8e711ffffff,137,137
871f8e719ffffff,163,163
871f8e71cffffff,144,144
871f8e715ffffff,156,156
871f8e702ffffff,143,143
871f8a1a3ffffff,142,142
871f8a1a6ffffff,150,150
871f8a1a0ffffff,143,143
871f8a1a1ffffff,127,127
871f8a1a4ffffff,142,142
871f8a1acffffff,135,135
871f8a1a5ffffff,146,146
871f8a112ffffff,154,154
871f8ac4bffffff,140,140
871f8a113ffffff,176,176
871f8ac4affffff,152,152
871f8a116ffffff,169,169
871f8ac4effffff,130,130
871f8ac48ffffff,138,138
871f8ac49ffffff,154,154
871f8ac40ffffff,142,142
871f8ac41ffffff,149,149
871f8ac4cffffff,145,145
871f8ac4dffffff,155,157
871f8ac44ffffff,129,129
871f8ac45ffffff,148,147
871f8ac6affffff,136,136
871f8ac62ffffff,140,140
871f8ac63ffffff,149,149
871f8ac6effffff,140,140
871f8ac61ffffff,149,149
871f9da98ffffff,145,145
871f9da8bffffff,137,153
871f9dad6ffffff,152,152
871f9dadbffffff,181,181
871f9dad9ffffff,158,158
871f9d366ffffff,151,151
871f9d364ffffff,143,156
871f9d360ffffff,127,127
871f9dad0ffffff,151,151
871f9dad4ffffff,142,142
871f9daddffffff,141,141
871f9dacaffffff,149,149
871f9dacbffffff,148,150
871f9d365ffffff,156,156
871f9dad5ffffff,122,122
871f9dac2ffffff,155,155
871f9dac3ffffff,134,134
871f9daceffffff,143,143
871f9dac8ffffff,148,148
871f9dac9ffffff,148,148
871f9dac0ffffff,149,149
871f9dac1ffffff,124,124
871f9daccffffff,130,130
871f9dacdffffff,126,126
871f9d166ffffff,134,134
871f9d8d9ffffff,152,152
871f9d164ffffff,143,143
871f9d165ffffff,136,136
871f9db92ffffff,139,139
871f9db93ffffff,140,140
871f9d8caffffff,143,143
871f9d8cbffffff,119,119
871f9db96ffffff,138,138
871f9db90ffffff,132,132
871f9db91ffffff,150,150
871f9d8c9ffffff,153,153
871f9db94ffffff,145,145
871f9db95ffffff,156,156
871f9db82ffffff,137,137
871f9d8cdffffff,121,121
871f9db83ffffff,163,163
871f9db8effffff,135,135
871f9dbb2ffffff,135,135
871f9dbb3ffffff,140,140
871f9db86ffffff,136,136
871f9db80ffffff,142,142
871f9dbb6ffffff,158,158
871f9db81ffffff,141,141
871f9dbb0ffffff,144,144
871f9dbb1ffffff,146,146
871f9db84ffffff,143,142
871f9dbb5ffffff,155,155
871f9dba2ffffff,149,149
871f9dba3ffffff,140,138
871f9caf6ffffff,156,156
871f9caa9ffffff,145,145
871f9cac4ffffff,154,145
871f9cac5ffffff,159,159
871f9caf4ffffff,163,163
871f9cae3ffffff,140,140
871f9caeaffffff,149,149
871f9ca1affffff,151,151
871f9caf5ffffff,158,158
871f9cae2ffffff,146,146
871f9caeeffffff,150,151
871f9cae8ffffff,147,147
871f9ca1bffffff,138,137
871f9cae6ffffff,139,137
871f9cae0ffffff,139,139
871f9cae1ffffff,157,160
871f9ca18ffffff,143,144
871f9ca19ffffff,132,131
871f9caecffffff,159,159
871f9caedffffff,139,139
871f9cae9ffffff,168,168
871f9cae4ffffff,158,157
871f9cae5ffffff,143,143
871f9ca52ffffff,138,145
871f9ca5affffff,136,136
871f9ca1dffffff,146,146
871f9ca0affffff,130,130
871f9ca53ffffff,144,144
871f9ca5effffff,146,146
871f9ca0bffffff,140,140
871f9ca56ffffff,147,147
871f9ca50ffffff,152,152
871f9ca0effffff,142,142
871f9ca08ffffff,135,135
871f9ca51ffffff,142,142
871f9ca09ffffff,141,140
871f9ca54ffffff,167,167
871f9ca55ffffff,159,159
871f9d8d8ffffff,154,154
871f9d8dbffffff,163,163
871f9d8deffffff,139,146
871f9d8dcffffff,168,168
871f9d8ddffffff,160,160
871f9d8c2ffffff,145,145
871f9d8c3ffffff,144,144
871f9d8ceffffff,151,151
871f9d8c8ffffff,142,142
871f9d8c6ffffff,143,143
871f9d8c0ffffff,123,123
871f9d8c1ffffff,146,146
871f9d8ccffffff,158,158
871f9d8c4ffffff,146,145
871f9d8c5ffffff,141,141
871f9d8eaffffff,143,143
871f9d8ebffffff,157,157
871f9d8e3ffffff,149,149
871f9d8eeffffff,131,131
871f9d8e8ffffff,173,179
871f9d8e9ffffff,146,147
871f9dbb4ffffff,136,136
871f9d8e0ffffff,121,121
871f9d8ecffffff,132,132
871f9d8edffffff,130,130
871f9d85affffff,141,141
871f9d85effffff,152,152
871f9da72ffffff,131,131
871f9da76ffffff,155,155
871f9da29ffffff,154,149
871f9da74ffffff,128,128
871f9db5affffff,133,132
871f9db52ffffff,123,123
871f9db53ffffff,138,138
871f9db5effffff,130,130
871f9db56ffffff,137,137
871f9db50ffffff,146,146
871f9db51ffffff,156,156
871f9db5cffffff,139,139
871f9db09ffffff,149,149
871f9db54ffffff,137,137
871f9db55ffffff,130,130
871f9db42ffffff,149,149
871f9db72ffffff,147,147
871f9db0dffffff,176,176
871f9db73ffffff,132,132
871f9db46ffffff,141,141
871f9db76ffffff,124,124
871f9db70ffffff,131,131
871f9db71ffffff,140,140
871f9db75ffffff,132,132
871f9db2dffffff,145,145
871f9d072ffffff,156,156
871f9d02bffffff,143,143
871f9d076ffffff,147,147
871f9d046ffffff,141,141
871f9d071ffffff,148,148
871f9d073ffffff,155,155
871f9d044ffffff,132,132
871f9d028ffffff,139,139
871f9d029ffffff,139,139
871f9d074ffffff,128,134
871f9d070ffffff,149,149
871f9d075ffffff,152,152
871f9d062ffffff,160,160
871f9d02cffffff,151,156
871f9d02dffffff,145,145
871f9d15affffff,133,133
871f9d15bffffff,147,147
871f9d152ffffff,131,131
871f9d066ffffff,144,144
871f9d153ffffff,142,142
871f9d15effffff,172,172
871f9d158ffffff,163,163
871f9d159ffffff,161,157
871f9d151ffffff,156,156
871f9d15cffffff,160,160
871f9d15dffffff,158,158
871f9d155ffffff,141,141
871f9d154ffffff,123,123
871f9d142ffffff,149,149
871f9d173ffffff,131,131
871f9ca33ffffff,121,121
871f9ca30ffffff,142,144
871f9ca31ffffff,161,161
871f9cba9ffffff,160,160
871f9ca34ffffff,143,146
871f9ca35ffffff,128,128
871f9ca22ffffff,144,144
871f9cbadffffff,133,133
871f9cb1affffff,137,137
871f9cb1bffffff,143,143
871f9ca26ffffff,142,142
871f9ca23ffffff,146,146
871f9ca20ffffff,143,143
871f9ca21ffffff,138,138
871f9cb1effffff,134,134
871f9cb18ffffff,146,146
871f9cb19ffffff,150,150
871f9ca24ffffff,144,144
871f9cb1cffffff,141,141
871f9ca25ffffff,167,167
871f9cb52ffffff,159,159
871f9cb11ffffff,146,146
871f9cb1dffffff,135,135
871f9cb0affffff,165,165
871f9cb0bffffff,144,144
871f9cb02ffffff,147,147
871f9cb03ffffff,125,124
871f9cb56ffffff,147,147
871f9cb50ffffff,151,151
871f9cb0effffff,154,154
871f9cb08ffffff,143,143
871f9cb09ffffff,135,135
871f9cb54ffffff,156,156
871f9cb55ffffff,149,149
871f9cb0dffffff,147,147
871f9cb72ffffff,149,147
871f9cb73ffffff,148,148
871f9cb76ffffff,146,137
871f9cb70ffffff,148,148
871f9dc0affffff,144,144
871f9dce5ffffff,152,153
871f9dc56ffffff,157,157
871f9dc52ffffff,146,149
871f9dc0effffff,149,149
871f9dc0bffffff,147,147
871f9dc03ffffff,135,135
871f9dc08ffffff,163,163
871f9dc09ffffff,151,141
871f9dc54ffffff,148,148
871f9dc01ffffff,151,151
871f9dc0cffffff,152,152
871f9dc0dffffff,145,145
871f9dc72ffffff,121,121
871f9dc2affffff,141,141
871f9dc2bffffff,175,175
871f9dc76ffffff,165,165
871f9dc70ffffff,139,139
871f9dc71ffffff,139,139
871f9dc28ffffff,139,139
871f9dc29ffffff,140,140
871f9dc74ffffff,134,134
871f9dc2dffffff,165,165
871f8e6a3ffffff,142,142
871f8e6a0ffffff,163,163
871f8e6a1ffffff,140,140
871f8e79bffffff,143,143
871f8e6a6ffffff,151,151
871f8e790ffffff,151,151
871f8e793ffffff,158,158
871f8e79effffff,145,145
871f8e798ffffff,141,141
871f8e799ffffff,151,137
871f8e6a4ffffff,140,140
871f8e6a5ffffff,141,141
871f8e791ffffff,155,155
871f8e79cffffff,139,126
871f8e79dffffff,165,165
871f8e78affffff,163,163
871f8e612ffffff,127,127
871f8e78bffffff,137,137
871f8e616ffffff,129,129
871f8e788ffffff,147,147
871f8e610ffffff,145,145
871f8e789ffffff,134,134
871f8e614ffffff,156,156
871f8e78dffffff,151,142
871f8e615ffffff,140,140
871f8e632ffffff,149,149
871f8e633ffffff,141,141
871f8e636ffffff,154,154
871f8e606ffffff,137,137
871f8e630ffffff,150,151
871f8e631ffffff,157,157
871f9ca42ffffff,142,142
871f9ca73ffffff,145,145
871f9ca46ffffff,152,152
871f9ca72ffffff,135,131
871f9ca70ffffff,152,152
871f9ca71ffffff,150,150
871f9ca44ffffff,150,143
871f9ca76ffffff,164,164
871f9ca74ffffff,143,143
871f9ca75ffffff,144,144
871f9ca62ffffff,151,151
871f9ca63ffffff,144,144
871f9cb5affffff,116,116
871f9cb5bffffff,136,136
871f9ca66ffffff,143,142
871f9ca60ffffff,149,149
871f9cb5effffff,127,127
871f9cb58ffffff,138,138
871f9cb59ffffff,158,158
871f9cb51ffffff,145,145
871f9ca64ffffff,159,158
871f9cb5cffffff,116,116
871f9cb5dffffff,153,153
871f9cb4affffff,152,152
871f9cb42ffffff,149,149
871f9cb43ffffff,129,129
871f9cb4effffff,156,153
871f9cb46ffffff,135,135
871f82765ffffff,149,150
871f820cbffffff,129,129
871f82396ffffff,141,141
871f82390ffffff,151,151
871f820c8ffffff,154,154
871f820c9ffffff,153,153
871f82394ffffff,149,149
871f82391ffffff,141,138
871f82395ffffff,161,161
871f82382ffffff,146,140
871f8239cffffff,147,147
871f820cdffffff,147,147
871f823b2ffffff,155,155
871f823b3ffffff,158,158
871f82383ffffff,138,136
871f823b6ffffff,150,150
871f82386ffffff,153,153
871f82380ffffff,141,141
871f82381ffffff,139,139
871f823b0ffffff,139,139
871f823b1ffffff,152,152
871f8238cffffff,169,169
871f820e9ffffff,157,157
871f820ebffffff,165,165
871f823b4ffffff,139,139
871f82384ffffff,147,147
871f82385ffffff,133,133
871f823aaffffff,136,136
871f8238dffffff,129,123
871f823b5ffffff,152,152
871f823a2ffffff,142,142
871f823abffffff,133,132
871f82236ffffff,139,138
871f82232ffffff,154,154
871f820edffffff,136,136
871f823a3ffffff,137,137
871f823aeffffff,123,122
871f823a8ffffff,152,152
871f823a9ffffff,131,131
871f82220ffffff,142,142
871f82223ffffff,135,135
871f82221ffffff,152,152
871f8222effffff,155,155
871f8222cffffff,136,136
871f82224ffffff,143,143
871f82225ffffff,147,147
871f82352ffffff,150,150
871f8222dffffff,140,155
871f8230bffffff,149,149
871f82353ffffff,128,128
871f8235effffff,116,116
871f8235affffff,166,166
871f82356ffffff,137,137
871f82350ffffff,157,157
871f82358ffffff,144,144
871f82309ffffff,149,149
871f82351ffffff,153,153
871f8235cffffff,141,154
871f8235dffffff,133,133
871f82354ffffff,134,134
871f82355ffffff,151,151
871f82342ffffff,149,149
871f82343ffffff,135,135
871f8234effffff,141,141
871f82372ffffff,134,134
871f82373ffffff,147,147
871f82346ffffff,153,153
871f82340ffffff,129,129
871f82341ffffff,131,131
871f8234cffffff,164,164
871f82371ffffff,152,152
871f82344ffffff,145,145
871f82345ffffff,160,159
871f8236affffff,150,150
871f8236bffffff,148,148
871f83cb6ffffff,158,158
871f82369ffffff,156,156
871f9cab2ffffff,157,160
871f9cab6ffffff,139,139
871f9cab0ffffff,138,138
871f9ca80ffffff,144,144
871f9ca81ffffff,146,146
871f9cab1ffffff,152,152
871f9ca84ffffff,145,145
871f9ca86ffffff,157,157
871f9ca85ffffff,148,148
871f9ca8cffffff,139,139
871f9cab4ffffff,148,148
871f9cab5ffffff,142,143
871f9caaaffffff,149,149
871f9caa2ffffff,159,163
871f9caa3ffffff,132,132
871f9caaeffffff,163,163
871f9cb9affffff,162,162
871f9cb9bffffff,155,155
871f9caa6ffffff,141,145
871f9caa8ffffff,141,142
871f9caa0ffffff,141,141
871f9caa1ffffff,154,154
871f9caacffffff,151,151
871f9cb98ffffff,136,136
871f9cb99ffffff,140,140
871f9caa4ffffff,136,136
871f9caa5ffffff,154,154
871f9cb9dffffff,157,157
871f9cb8affffff,126,126
871f9cb8bffffff,146,146
871f9ca12ffffff,158,158
871f9ca16ffffff,150,150
871f9cb8effffff,146,146
871f9cb88ffffff,151,151
871f9cb89ffffff,139,139
871f9cb8dffffff,136,135
871f9ca14ffffff,162,162
871f9ca32ffffff,147,147
871f9c8d9ffffff,163,163
871f9c8caffffff,149,149
871f9c164ffffff,146,146
871f9c165ffffff,162,162
871f9cb92ffffff,137,137
871f9c8ddffffff,138,138
871f9c8cbffffff,139,139
871f9cb96ffffff,127,127
871f9cb9effffff,154,154
871f9c8c8ffffff,168,168
871f9cb90ffffff,128,128
871f9cb91ffffff,128,128
871f9cb9cffffff,168,168
871f9c8c9ffffff,155,155
871f9cb94ffffff,140,134
871f9cb95ffffff,144,144
871f9c8cdffffff,164,159
871f9cb82ffffff,151,149
871f9cb83ffffff,163,163
871f9cbb2ffffff,146,141
871f9cbb3ffffff,139,139
871f9cb86ffffff,152,152
871f9cbb6ffffff,168,168
871f9cb80ffffff,155,152
871f9cbb0ffffff,155,155
871f9cbb1ffffff,161,161
871f9cbb4ffffff,152,152
871f9cb84ffffff,170,170
871f9cbb5ffffff,147,147
871f9cba2ffffff,157,157
871f9c85affffff,154,154
871f9c85bffffff,158,158
871f9c85effffff,155,155
871f9c858ffffff,131,131
871f9c859ffffff,156,156
871f9c85dffffff,138,138
871f9c84affffff,147,147
871f8a546ffffff,152,152
871f8a571ffffff,136,136
871f8a544ffffff,157,154
871f8a562ffffff,145,145
871f8a575ffffff,134,134
871f8a563ffffff,153,153
871f8a566ffffff,148,148
871f8a560ffffff,155,155
871f8a561ffffff,169,169
871f8a56cffffff,166,166
871f8acd9ffffff,151,148
871f8a564ffffff,154,153
871f8a565ffffff,148,152
871f8a192ffffff,160,164
871f8a193ffffff,146,148
871f8accaffffff,146,144
871f8accbffffff,157,160
871f8a196ffffff,155,157
871f8a190ffffff,133,133
871f8a191ffffff,132,132
871f8acc8ffffff,156,156
871f8acc9ffffff,149,149
871f8a19cffffff,131,131
871f8acceffffff,143,143
871f8a194ffffff,151,153
871f8a195ffffff,130,129
871f8a182ffffff,125,125
871f8acccffffff,147,147
871f8accdffffff,155,155
871f8a1b2ffffff,162,163
871f8aceaffffff,155,155
871f8acebffffff,140,140
871f9c174ffffff,142,138
871f9c129ffffff,152,152
871f9c8daffffff,136,136
871f9c8dbffffff,135,135
871f9c175ffffff,158,158
871f9c12dffffff,148,148
871f9c8d2ffffff,139,139
871f9c8deffffff,138,138
871f9c8d8ffffff,149,149
871f9c166ffffff,142,142
871f9c8d0ffffff,146,146
871f9c8d3ffffff,139,139
871f9c8d1ffffff,147,147
871f9c88bffffff,149,149
871f9c889ffffff,137,137
871f9c8d6ffffff,155,155
871f9c8dcffffff,144,144
871f9c888ffffff,160,160
871f9c8d4ffffff,160,160
871f9c8d5ffffff,136,136
871f9c8c2ffffff,136,136
871f9c8c3ffffff,139,139
871f9c8ceffffff,167,167
871f9c8f3ffffff,153,153
871f9c8c6ffffff,153,153
871f9c8c0ffffff,163,163
871f9c8c1ffffff,141,141
871f9c8c4ffffff,155,155
871f9c8c5ffffff,141,141
871f9c8f1ffffff,127,127
871f9c8eaffffff,171,171
871f9c8e2ffffff,132,132
871f9c8e3ffffff,153,153
871f9c8eeffffff,157,157
871f9c8e1ffffff,154,154
871f9c8ecffffff,160,160
871f8e171ffffff,134,134
871f8e162ffffff,127,127
871f8e175ffffff,149,149
871f8e8dbffffff,153,153
871f8e166ffffff,160,160
871f8e160ffffff,133,133
871f8e163ffffff,143,143
871f8e8d8ffffff,149,149
871f8e8d9ffffff,154,154
871f8e161ffffff,157,169
871f8e164ffffff,154,154
871f8e165ffffff,128,128
871f8e8ddffffff,148,148
871f8e8caffffff,145,145
871f8e8dcffffff,134,134
871f8e8cbffffff,165,165
871f8e8c2ffffff,133,133
871f8e8c3ffffff,132,132
871f8e8ceffffff,156,156
871f8e8d5ffffff,169,169
871f8e8c6ffffff,148,148
871f8e8c0ffffff,139,139
871f8e8c8ffffff,119,119
871f8e8f3ffffff,143,139
871f8e8c1ffffff,165,165
871f8e8f0ffffff,139,139
871f8e8f1ffffff,154,149
871f8e8c4ffffff,120,120
871f8e8c5ffffff,129,129
871f8e8f4ffffff,146,146
871f8e8f5ffffff,142,142
871f8e8a9ffffff,158,156
871f8e8e2ffffff,131,131
871f8e8adffffff,154,142
871f8e81affffff,164,164
871f8e81bffffff,154,154
871f8e813ffffff,167,167
871f8e8acffffff,141,141
871f9c852ffffff,136,136
871f9c8edffffff,151,151
871f9c853ffffff,137,137
871f9c856ffffff,149,149
871f9c850ffffff,163,163
871f9c851ffffff,146,146
871f9c85cffffff,139,137
871f9c854ffffff,156,156
871f9c855ffffff,141,141
871f9c842ffffff,151,151
871f9c873ffffff,166,162
871f9c846ffffff,150,150
871f9c870ffffff,138,138
871f9c840ffffff,148,148
871f9c871ffffff,149,159
871f9c844ffffff,146,146
871f9c845ffffff,155,157
871f9c875ffffff,145,145
871f9c874ffffff,144,144
871f9c862ffffff,126,126
871f9c863ffffff,145,148
871f9c86effffff,130,130
871f9c86affffff,156,156
871f9c95bffffff,140,140
871f9c866ffffff,138,138
871f9c868ffffff,151,151
871f9c860ffffff,152,160
871f9c861ffffff,161,161
871f9c86cffffff,150,150
871f9c864ffffff,144,144
871f9c865ffffff,170,172
871f83492ffffff,165,165
871f9c94bffffff,139,142
871f83496ffffff,140,140
871f9d08bffffff,129,130
871f9d08affffff,148,148
871f9d725ffffff,147,148
871f9d088ffffff,137,137
871f9d0d6ffffff,144,144
871f9d08effffff,149,149
871f9d089ffffff,141,141
871f9d080ffffff,153,153
871f9d081ffffff,139,139
871f9d08cffffff,153,153
871f9d08dffffff,139,139
871f9d0f2ffffff,130,130
871f9d084ffffff,124,124
871f9d085ffffff,168,168
871f9d0aaffffff,146,146
871f9d0abffffff,147,147
871f9d0f6ffffff,139,139
871f9d0a3ffffff,174,174
871f9d0aeffffff,164,164
871f9d0a8ffffff,160,160
871f9d0a9ffffff,159,159
871f9d0acffffff,160,160
871f9c2caffffff,153,153
871f9c2cbffffff,125,125
871f9c2ceffffff,144,144
871f9c2c8ffffff,151,151
871f9d596ffffff,135,135
871f9c2c9ffffff,154,154
871f9d594ffffff,135,135
871f9c2c1ffffff,165,165
871f9c2ccffffff,134,134
871f9c2cdffffff,169,169
871f9d5b2ffffff,142,142
871f9d5b3ffffff,134,134
871f9c2c5ffffff,149,149
871f9c2eaffffff,163,163
871f9c2ebffffff,137,137
871f9d5b6ffffff,159,159
871f9d5b0ffffff,143,143
871f9c2e8ffffff,150,150
871f9c2e9ffffff,140,140
871f9d5b4ffffff,130,132
871f9d5b5ffffff,152,162
871f9c2edffffff,156,156
871f9c25affffff,142,142
871f9c25bffffff,158,160
871f9d5a6ffffff,145,146
871f9c253ffffff,158,158
871f9c25effffff,144,144
871f9c258ffffff,123,123
871f9c259ffffff,163,163
871f9c25dffffff,148,148
871f8e5a3ffffff,142,142
871f8e5aeffffff,144,144
871f8e5a1ffffff,155,155
871f8e5a8ffffff,145,145
871f8e5a9ffffff,142,142
871f8e434ffffff,146,146
871f8e436ffffff,134,134
871f8e5a0ffffff,130,130
871f8e5acffffff,148,148
871f8e5adffffff,153,153
871f8e51affffff,132,132
871f8e5a4ffffff,149,149
871f8e5a5ffffff,141,141
871f8e512ffffff,155,155
871f8e513ffffff,137,137
871f8e51effffff,140,140
871f8324bffffff,159,158
871f8e516ffffff,154,154
871f8e510ffffff,138,138
871f83248ffffff,166,166
871f8e511ffffff,148,148
871f8e51cffffff,149,149
871f83249ffffff,144,134
871f8e514ffffff,153,153
871f8e515ffffff,130,130
871f8324effffff,147,147
871f8324cffffff,138,138
871f8324dffffff,142,137
871f8e502ffffff,140,144
871f8e532ffffff,138,138
871f8e533ffffff,141,141
871f8e506ffffff,161,161
871f8e536ffffff,152,152
871f8e530ffffff,150,150
871f83611ffffff,163,166
871f8361cffffff,151,151
871f8361dffffff,141,141
871f8360affffff,154,154
871f83615ffffff,140,140
871f83602ffffff,148,148
871f83603ffffff,150,150
871f8360effffff,152,152
871f83606ffffff,125,125
871f83608ffffff,165,165
871f83600ffffff,140,140
871f83601ffffff,151,151
871f8360cffffff,136,136
871f83604ffffff,144,144
871f83605ffffff,138,138
871f8362affffff,136,136
871f83623ffffff,163,163
871f8362effffff,125,125
871f83628ffffff,167,167
871f8362bffffff,140,140
871f83620ffffff,158,158
871f83621ffffff,154,164
871f83629ffffff,140,140
871f8362cffffff,145,145
871f8362dffffff,148,148
871f83624ffffff,144,144
871f83625ffffff,155,158
871f83752ffffff,157,157
871f83753ffffff,158,158
871f8375effffff,155,155
871f83756ffffff,157,157
871f83750ffffff,151,151
871f83751ffffff,137,137
871f9c760ffffff,152,152
871f9c764ffffff,148,148
871f9c0caffffff,157,157
871f9c0cbffffff,161,161
871f9c0ceffffff,129,129
871f9c0c8ffffff,141,141
871f9c0ccffffff,151,151
871f9c0cdffffff,143,143
871f9c0eaffffff,140,140
871f9c0ebffffff,137,137
871f9c3b6ffffff,164,164
871f9c0e8ffffff,145,145
871f9c0eeffffff,161,161
871f9c0e9ffffff,126,126
871f9c3b4ffffff,158,158
871f9c0edffffff,147,147
871f9c0ecffffff,147,147
871f9c05affffff,139,139
871f9c05bffffff,142,142
871f9c05effffff,143,143
871f9c058ffffff,154,154
871f9c05cffffff,140,140
871f83633ffffff,157,157
871f83630ffffff,134,134
871f83631ffffff,140,140
871f83636ffffff,173,173
871f83634ffffff,151,151
871f837a9ffffff,132,132
871f83635ffffff,147,147
871f83622ffffff,126,126
871f8371affffff,143,138
871f8371bffffff,156,156
871f83626ffffff,135,135
871f8371effffff,142,142
871f83718ffffff,147,147
871f83719ffffff,152,152
871f8371cffffff,154,154
871f8371dffffff,177,177
871f8370affffff,136,136
871f8370bffffff,152,152
871f83703ffffff,142,142
871f8370effffff,161,161
871f83708ffffff,146,146
871f83709ffffff,155,155
871f83754ffffff,157,157
871f83701ffffff,136,136
871f8370cffffff,157,157
871f8370dffffff,145,145
871f8372bffffff,149,145
871f83776ffffff,149,149
871f83729ffffff,137,137
871f9d090ffffff,143,143
871f9d092ffffff,138,138
871f9d093ffffff,136,136
871f9d09effffff,143,143
871f9d098ffffff,168,168
871f9d096ffffff,124,124
871f9d091ffffff,137,137
871f9d09cffffff,140,140
871f9d09dffffff,149,149
871f9d099ffffff,166,166
871f9d094ffffff,138,138
871f9d095ffffff,155,155
871f9d082ffffff,144,144
871f9d083ffffff,133,133
871f9d54dffffff,161,155
871f9d0b2ffffff,134,131
871f9d0b3ffffff,152,152
871f9d086ffffff,135,135
871f9d56bffffff,144,148
871f9d54cffffff,138,138
871f9d0b6ffffff,161,159
871f9d0b0ffffff,133,133
871f9d0b1ffffff,151,151
871f9d569ffffff,161,161
871f9d0b4ffffff,148,148
871f9d884ffffff,152,152
871f9d885ffffff,138,138
871f9d881ffffff,136,136
871f9d880ffffff,149,149
871f9d8aaffffff,156,156
871f9d8abffffff,148,148
871f9d8a3ffffff,161,161
871f9d8aeffffff,158,158
871f9d8a8ffffff,165,165
871f9d8f6ffffff,140,140
871f9d8a0ffffff,169,169
871f9d8a9ffffff,155,155
871f9d8f4ffffff,124,124
871f9d8f0ffffff,135,135
871f9d8f5ffffff,138,138
871f9d8a1ffffff,155,155
871f9d8acffffff,136,136
871f9d8adffffff,151,151
871f9d81affffff,166,165
871f9d81bffffff,144,144
871f9d8e6ffffff,139,139
871f9d8e2ffffff,140,140
871f9d812ffffff,146,146
871f9d813ffffff,149,149
871f9d816ffffff,144,144
871f9d810ffffff,133,133
871f9d814ffffff,155,155
871f8e41effffff,147,147
871f8e411ffffff,158,158
871f8e41cffffff,126,126
871f8e41dffffff,171,171
871f8e415ffffff,138,137
871f8e402ffffff,142,142
871f8e403ffffff,149,149
871f8e456ffffff,138,138
871f8e433ffffff,141,141
871f8e40effffff,139,139
871f8e408ffffff,147,147
871f8e409ffffff,144,144
871f8e40cffffff,152,153
871f9db88ffffff,142,142
871f9db8cffffff,157,157
871f9db85ffffff,152,152
871f9dbaaffffff,145,145
871f9dbabffffff,160,160
871f9dbaeffffff,153,153
871f9da36ffffff,155,155
871f9dba8ffffff,156,156
871f9dba1ffffff,140,140
871f9dbacffffff,164,164
871f9dba0ffffff,153,153
871f9dbadffffff,129,129
871f9dba5ffffff,139,139
871f9db12ffffff,152,148
871f9db13ffffff,136,136
871f9db16ffffff,139,139
871f9d84bffffff,159,159
871f9db10ffffff,142,142
871f9d849ffffff,135,134
871f9d848ffffff,145,145
871f9db14ffffff,138,138
871f9d84dffffff,155,150
871f9db32ffffff,169,169
871f9db15ffffff,152,152
871f91b68ffffff,136,136
871f91b69ffffff,141,141
871f91b6cffffff,137,137
871f91b6dffffff,145,145
871f8279affffff,141,141
871f82792ffffff,165,165
871f82793ffffff,145,145
871f82796ffffff,151,151
871f8279effffff,122,122
871f82798ffffff,138,138
871f82790ffffff,158,158
871f82791ffffff,155,155
871f82799ffffff,139,138
871f824c9ffffff,138,138
871f824cbffffff,183,183
871f82794ffffff,166,166
